2023-11-24 14:54:02
SET: 0.00
SET: 227442.25
SET: 228455.09
SET: 228271.64
SET: 224647.34
SET: 222593.11
SET: 210894.06
SET: 204683.03
SET: 203778.12
SET: 204623.73
SET: 205242.70
SET: 205691.03
SET: 206067.31
SET: 206577.67
SET: 207111.11
SET: 207515.86
SET: 208053.98
SET: 208510.00
SET: 207600.09
SET: 208365.41
SET: 209258.95
SET: 209488.48
SET: 208314.12
SET: 206270.91
SET: 203066.16
SET: 199974.41
SET: 197841.56
SET: 197599.17
SET: 197368.38
SET: 197080.69
SET: 196801.50
SET: 197394.92
SET: 197557.61
SET: 197001.45
SET: 196178.78
SET: 194713.89
SET: 194192.41
SET: 193955.05
SET: 193435.48
SET: 193146.84
SET: 192321.53
SET: 190979.33
SET: 189622.55
SET: 188713.55
SET: 187869.11
SET: 187062.22
SET: 186248.66
SET: 186271.61
SET: 186846.19
SET: 187452.83
SET: 187868.19
SET: 188314.94
SET: 188828.80
SET: 189320.25
SET: 189816.03
SET: 190346.14
SET: 190619.62
SET: 191001.41
SET: 191444.50
SET: 191726.14
SET: 192234.64
SET: 192708.11
SET: 193254.55
SET: 192773.48
SET: 191485.55
SET: 190164.52
SET: 189039.08
SET: 188807.73
SET: 188137.16
SET: 187256.94
SET: 186465.41
SET: 185911.56
SET: 185448.64
SET: 184970.36
SET: 184754.91
SET: 184814.38
SET: 184763.25
SET: 184631.59
SET: 184604.22
SET: 184813.23
SET: 185119.42
SET: 185070.45
SET: 184864.27
SET: 184756.33
SET: 184464.69
SET: 184168.25
SET: 183962.42
SET: 184058.11
SET: 184352.67
SET: 184589.20
SET: 184616.08
SET: 184513.31
SET: 184513.66
SET: 184307.22
SET: 184353.64
SET: 184488.00
SET: 184622.56
SET: 184767.88
SET: 184882.80
SET: 184727.48
SET: 184456.56
SET: 184165.05
SET: 183968.95
SET: 183786.91
SET: 183601.30
SET: 183424.39
SET: 183126.17
SET: 182849.97
SET: 182673.39
SET: 182527.62
SET: 182371.14
SET: 182201.62
SET: 182061.42
SET: 182020.53
SET: 181850.12
SET: 181583.36
SET: 181247.55
SET: 180898.89
SET: 180566.16
SET: 180232.84
SET: 179917.08
SET: 179609.17
SET: 179312.36
SET: 179125.45
SET: 179073.41
SET: 179010.69
SET: 178954.05
SET: 178885.94
SET: 178894.62
SET: 179056.23
SET: 179134.12
SET: 179393.53
SET: 179594.22
SET: 179867.92
SET: 180144.69
SET: 180413.58
SET: 180668.62
SET: 180912.00
SET: 181166.92
SET: 181425.09
SET: 181668.38
SET: 181866.00
SET: 182086.30
SET: 182315.81
SET: 182537.27
SET: 182691.22
SET: 182732.19
SET: 182985.25
SET: 183236.83
SET: 183473.02
SET: 183688.98
SET: 183999.56
SET: 184301.02
SET: 184585.77
SET: 184786.81
SET: 184928.72
SET: 184976.92
SET: 185012.67
SET: 185007.28
SET: 184984.25
SET: 185005.48
SET: 185036.41
SET: 185068.92
SET: 185220.78
SET: 185406.30
SET: 185604.11
SET: 185780.45
SET: 185922.88
SET: 186100.94
SET: 186347.52
SET: 186591.19
SET: 186826.58
SET: 187073.38
SET: 187304.02
SET: 187548.17
SET: 187766.50
SET: 187966.36
SET: 188160.34
SET: 188331.30
SET: 188347.31
SET: 188220.78
SET: 188169.34
SET: 188141.52
SET: 188093.72
SET: 188086.94
SET: 188048.25
SET: 188012.38
SET: 187972.28
SET: 187941.61
SET: 187899.44
SET: 187873.19
SET: 187887.42
SET: 187900.67
SET: 187914.11
SET: 187927.09
SET: 188045.12
SET: 188228.22
