2023-11-24 14:54:02
SET: -nan
SET: 221088.00
SET: 218192.00
SET: 216010.67
SET: 213072.00
SET: 211148.80
SET: 209904.00
SET: 209860.58
SET: 210268.00
SET: 210186.67
SET: 210006.41
SET: 208808.73
SET: 207493.33
SET: 206828.31
SET: 206409.14
SET: 205824.00
SET: 205826.00
SET: 206787.77
SET: 207767.11
SET: 208318.31
SET: 209076.80
SET: 209467.42
SET: 209937.45
SET: 210516.88
SET: 210753.33
SET: 211162.88
SET: 211670.16
SET: 212291.56
SET: 212787.42
SET: 213133.23
SET: 213392.00
SET: 213422.45
SET: 213410.00
SET: 213462.30
SET: 213114.36
SET: 211747.22
SET: 209692.25
SET: 207232.94
SET: 204964.52
SET: 202922.36
SET: 201699.83
SET: 201452.34
SET: 201243.30
SET: 201099.80
SET: 200946.09
SET: 200757.97
SET: 200559.94
SET: 200472.47
SET: 200416.62
SET: 200393.11
SET: 200419.16
SET: 200172.53
SET: 200345.81
SET: 200711.19
SET: 201201.09
SET: 201685.98
SET: 201927.86
SET: 202191.56
SET: 202445.62
SET: 202817.44
SET: 203300.58
SET: 203780.47
SET: 204299.59
SET: 204797.16
SET: 205251.67
SET: 205660.70
SET: 206394.28
SET: 206689.05
SET: 206036.36
SET: 204761.23
SET: 203500.61
SET: 202300.72
SET: 201121.28
SET: 199920.67
SET: 198800.94
SET: 197704.23
SET: 196624.61
SET: 195599.61
SET: 194594.33
SET: 193602.36
SET: 192682.77
SET: 191752.31
SET: 190958.50
SET: 190820.69
SET: 190780.25
SET: 190852.20
SET: 191039.67
SET: 191157.38
SET: 191045.14
SET: 190958.80
SET: 190976.41
SET: 191196.17
SET: 191388.91
SET: 191573.70
SET: 191843.08
SET: 192128.33
SET: 192293.98
SET: 192540.02
SET: 192705.61
SET: 192622.53
SET: 192503.67
SET: 192425.17
SET: 192312.47
SET: 192178.64
SET: 192004.62
SET: 191813.19
SET: 191694.81
SET: 191703.64
SET: 191336.92
SET: 190962.83
SET: 190615.62
SET: 190299.45
SET: 190387.78
SET: 190514.75
SET: 190584.47
SET: 190658.55
SET: 190770.53
SET: 190901.38
SET: 191067.16
SET: 191289.03
SET: 191197.62
SET: 190745.97
SET: 190405.30
SET: 190067.84
SET: 189605.50
SET: 189106.02
SET: 188627.67
SET: 188161.39
SET: 187682.64
SET: 187161.45
SET: 186634.27
SET: 186150.28
SET: 185673.17
SET: 185204.42
SET: 184750.06
SET: 184417.17
SET: 184109.41
SET: 183802.41
SET: 183556.19
SET: 183470.75
SET: 183440.25
SET: 183401.78
SET: 183365.42
SET: 183326.00
SET: 183296.91
SET: 183260.05
SET: 183230.92
SET: 183065.06
SET: 182867.06
SET: 182642.72
SET: 182427.78
SET: 182218.64
SET: 182018.38
SET: 181818.20
SET: 181618.56
SET: 181394.23
SET: 181292.38
SET: 181162.88
SET: 180980.33
SET: 180783.98
SET: 180702.28
SET: 180827.70
SET: 180938.94
SET: 180882.14
SET: 180590.14
SET: 180229.53
SET: 179926.84
SET: 179601.36
SET: 179302.97
SET: 179046.56
SET: 178795.23
SET: 178522.14
SET: 178579.66
SET: 178516.30
SET: 178459.72
SET: 178396.84
SET: 178338.12
SET: 178290.94
SET: 178234.02
SET: 178175.23
SET: 178204.05
SET: 178143.95
SET: 178063.08
SET: 177984.48
SET: 177936.31
SET: 177867.72
SET: 177803.31
SET: 177770.41
SET: 177750.77
SET: 177931.81
SET: 178089.22
SET: 178206.11
SET: 178340.62
SET: 178448.20
SET: 178562.75
SET: 178782.73
SET: 179013.59
SET: 179139.94
SET: 179219.92
SET: 179279.62
SET: 179376.03
SET: 179572.72
SET: 179792.97
SET: 180000.48
SET: 180284.39
SET: 180531.50
SET: 180786.45
SET: 181039.58
SET: 181268.58
SET: 181409.48
SET: 181529.23
SET: 181614.20
SET: 181614.28
SET: 181620.22
SET: 181612.06
SET: 181631.34
SET: 181690.91
SET: 181814.64
SET: 181983.05
SET: 182072.77
SET: 182086.62
SET: 182102.22
SET: 182102.56
SET: 182152.83
SET: 182209.06
SET: 182268.66
SET: 182311.70
SET: 182400.48
SET: 182500.83
SET: 182581.16
SET: 182551.98
SET: 182483.45
SET: 182397.86
SET: 182305.02
SET: 182110.97
SET: 181924.30
SET: 181722.80
SET: 181555.39
SET: 181341.27
SET: 181098.45
SET: 180840.56
SET: 180568.34
SET: 180330.77
SET: 180413.81
SET: 180604.62
SET: 180765.03
SET: 180935.83
SET: 181130.52
SET: 181321.94
SET: 181499.89
SET: 181233.80
SET: 180976.84
SET: 180755.20
SET: 180533.92
SET: 180542.53
SET: 180597.12
SET: 180623.16
SET: 180580.64
SET: 180485.75
SET: 180432.97
SET: 180441.77
SET: 180425.98
SET: 180326.16
SET: 180277.34
SET: 180301.98
SET: 180336.95
SET: 180333.64
SET: 180245.27
SET: 180146.20
SET: 180030.98
SET: 180001.25
SET: 179903.72
SET: 179802.66
SET: 179712.31
SET: 179625.66
SET: 179580.12
SET: 179508.72
SET: 179382.50
SET: 179217.48
SET: 179057.66
SET: 178909.25
SET: 178756.44
SET: 178604.72
SET: 178454.62
SET: 178308.08
SET: 178157.61
SET: 178007.75
SET: 177844.55
SET: 177653.72
SET: 177478.36
SET: 177298.81
SET: 177208.70
SET: 177235.23
SET: 177304.31
SET: 177312.17
SET: 177263.14
SET: 177209.58
SET: 177066.95
SET: 176948.05
SET: 176829.94
SET: 176716.67
SET: 176606.28
SET: 176499.59
SET: 176388.22
SET: 176276.09
SET: 176159.58
SET: 176045.08
SET: 175931.31
SET: 175836.48
SET: 175993.17
SET: 176136.56
SET: 176287.58
SET: 176446.55
SET: 176591.20
SET: 176729.75
