2023-11-24 14:50:06
SET: 0.00
SET: 457083.69
SET: 352047.91
SET: 300292.94
SET: 265534.47
SET: 242378.89
SET: 230310.45
SET: 221528.27
SET: 214692.66
SET: 209386.06
SET: 204167.94
SET: 199060.70
SET: 194273.91
SET: 190553.06
SET: 187850.33
SET: 184601.44
SET: 181652.59
SET: 179105.16
SET: 176760.72
SET: 175410.66
SET: 173680.47
SET: 171427.92
SET: 171051.08
SET: 171419.23
SET: 170239.62
SET: 168880.50
SET: 167275.19
SET: 165641.83
SET: 164874.73
SET: 164082.20
SET: 163290.23
SET: 162544.19
SET: 161912.75
SET: 161350.61
SET: 161306.19
SET: 162040.44
SET: 163006.77
SET: 163845.62
SET: 163810.12
SET: 163719.81
SET: 163709.22
SET: 163642.95
SET: 163135.69
SET: 163012.17
SET: 162841.19
SET: 163058.22
SET: 163972.52
SET: 165126.36
SET: 166260.81
SET: 167343.72
SET: 168415.33
SET: 169475.02
SET: 170533.95
SET: 171377.25
SET: 170819.94
SET: 170655.22
SET: 170260.41
SET: 169852.50
SET: 169415.62
SET: 168985.97
SET: 168528.50
SET: 167984.78
SET: 167475.64
SET: 167356.48
SET: 167088.56
SET: 166600.47
SET: 166111.64
SET: 166726.77
SET: 167456.52
SET: 168057.05
SET: 167587.23
SET: 166915.67
SET: 166312.09
SET: 165736.45
SET: 165357.98
SET: 165777.61
SET: 165822.44
SET: 165890.19
SET: 165967.70
SET: 166407.38
SET: 166928.06
SET: 167478.16
SET: 168002.73
SET: 168466.88
SET: 169020.14
SET: 169566.42
SET: 169378.17
SET: 169347.62
SET: 169706.11
SET: 170298.86
SET: 170869.20
SET: 171351.06
SET: 171844.36
SET: 172356.64
SET: 172834.52
SET: 173348.83
SET: 173824.42
SET: 174281.97
SET: 174716.19
SET: 175129.59
SET: 175497.95
SET: 175864.08
SET: 176250.95
SET: 176601.42
SET: 177119.91
SET: 177694.03
SET: 178124.81
SET: 178366.62
SET: 178593.88
SET: 178825.47
SET: 179042.39
SET: 179402.12
SET: 179726.88
SET: 180017.27
SET: 180293.59
SET: 180567.61
SET: 180831.66
SET: 181074.25
SET: 180907.05
SET: 180648.28
SET: 180244.52
SET: 179759.34
SET: 179242.28
SET: 178773.41
SET: 178408.36
SET: 178024.83
SET: 177900.31
SET: 177902.48
SET: 177704.16
SET: 177493.98
SET: 177392.91
SET: 177449.20
SET: 177509.00
SET: 177546.27
SET: 177488.39
SET: 177562.22
SET: 177747.44
SET: 177940.45
SET: 178102.38
SET: 178277.62
SET: 178488.78
SET: 178587.78
SET: 178678.61
SET: 178783.62
SET: 178880.95
SET: 179003.42
SET: 179192.16
SET: 179337.84
SET: 179482.20
SET: 179652.31
SET: 179860.92
SET: 180012.72
SET: 180131.16
SET: 180278.16
SET: 180564.12
SET: 180940.34
SET: 181253.69
SET: 181568.73
SET: 181902.48
SET: 182163.62
SET: 182424.69
SET: 182654.28
SET: 182872.36
SET: 183084.42
SET: 183277.11
SET: 183457.58
SET: 183741.70
SET: 184020.70
SET: 184388.38
SET: 184765.89
SET: 185125.41
SET: 185497.77
SET: 185774.06
SET: 186110.98
SET: 186525.50
SET: 186927.59
SET: 187342.39
SET: 187684.00
SET: 187915.52
SET: 188158.20
SET: 188412.25
SET: 188625.83
SET: 188366.41
SET: 188589.97
SET: 188828.84
SET: 189060.45
SET: 189274.27
SET: 189413.59
SET: 189512.45
SET: 189634.47
SET: 189750.83
SET: 189875.86
SET: 189982.25
SET: 190095.83
SET: 190220.78
SET: 190336.41
SET: 190454.59
SET: 190577.28
SET: 190398.94
SET: 190199.39
SET: 190039.12
SET: 189910.69
SET: 189795.09
SET: 189863.81
SET: 189897.03
SET: 189930.86
SET: 189988.44
SET: 190117.95
SET: 190354.84
SET: 190531.28
SET: 190686.08
SET: 190803.16
SET: 190914.77
SET: 191015.55
SET: 191021.64
SET: 190907.58
SET: 190796.80
SET: 190712.67
SET: 190747.20
SET: 190708.50
SET: 190649.36
SET: 190583.38
SET: 190517.83
SET: 190576.41
SET: 190633.05
SET: 190687.77
SET: 190753.03
SET: 190816.33
SET: 190906.84
SET: 190958.72
SET: 190819.94
SET: 190763.95
SET: 190840.05
SET: 190859.72
SET: 190876.34
SET: 190889.70
SET: 190923.30
SET: 190986.44
SET: 190992.70
SET: 191003.89
SET: 191000.30
SET: 191016.41
SET: 191023.77
SET: 191035.56
SET: 191067.58
SET: 191095.80
SET: 191184.03
SET: 191253.41
SET: 191320.16
SET: 191381.36
SET: 191410.58
SET: 191422.36
SET: 191446.88
SET: 191476.12
SET: 191519.02
SET: 191532.94
SET: 191553.39
SET: 191614.77
SET: 191686.09
SET: 191758.84
SET: 191826.47
SET: 191898.25
SET: 191748.41
SET: 191553.84
SET: 191306.45
SET: 191060.44
SET: 190978.92
SET: 191033.33
SET: 191097.22
SET: 191156.61
SET: 191221.83
SET: 191300.39
SET: 191353.78
SET: 191376.78
SET: 191399.73
SET: 191436.36
SET: 191480.83
SET: 191523.36
SET: 191647.44
SET: 191783.81
SET: 191890.98
SET: 191977.11
SET: 192050.39
SET: 192118.05
SET: 192188.17
SET: 192322.69
SET: 192441.84
SET: 192587.47
SET: 192726.98
SET: 192872.17
SET: 193008.53
SET: 193142.19
SET: 193283.25
SET: 193430.14
SET: 193659.50
SET: 193893.38
SET: 194093.14
SET: 194235.64
SET: 194435.48
SET: 194626.92
SET: 194813.69
SET: 195003.56
SET: 195205.42
SET: 195330.56
SET: 195458.97
SET: 195566.91
SET: 195621.66
SET: 195681.05
SET: 195746.92
SET: 195817.53
SET: 195866.22
SET: 195898.45
SET: 195935.80
SET: 195965.14
SET: 195989.50
SET: 196029.77
SET: 196082.94
SET: 196129.41
SET: 196165.03
SET: 196202.62
SET: 196232.09
SET: 196270.75
SET: 196293.06
SET: 196328.52
SET: 196386.17
SET: 196439.53
SET: 196474.39
SET: 196513.45
SET: 196545.36
SET: 196576.86
SET: 196644.25
SET: 196728.25
SET: 196800.47
SET: 196848.52
SET: 196927.50
SET: 197013.66
SET: 197107.31
SET: 197210.19
SET: 197309.42
SET: 197414.86
SET: 197494.27
SET: 197534.09
SET: 197395.53
SET: 197277.45
SET: 197237.09
SET: 197243.42
SET: 197258.70
SET: 197355.78
SET: 197469.39
SET: 197585.20
SET: 197694.78
SET: 197712.56
SET: 197699.59
SET: 197722.16
SET: 197747.77
SET: 197766.55
SET: 197806.08
SET: 197819.22
SET: 197866.42
SET: 197871.38
SET: 197873.73
SET: 197895.05
SET: 197894.33
SET: 197885.23
SET: 197891.92
SET: 197911.98
SET: 197936.66
SET: 198000.53
SET: 198078.91
SET: 198148.72
SET: 198216.25
SET: 198247.28
SET: 198324.69
SET: 198413.67
SET: 198536.16
SET: 198652.36
SET: 198782.16
SET: 198925.69
SET: 199051.45
SET: 199183.98
SET: 199318.58
SET: 199466.94
SET: 199588.62
SET: 199727.47
SET: 199881.17
SET: 200108.39
SET: 200375.38
SET: 200652.97
SET: 200970.05
SET: 201504.80
SET: 202139.86
SET: 203051.31
