2023-11-24 14:50:06
SET: 0.00
SET: 254215.16
SET: 217341.33
SET: 199531.30
SET: 192751.23
SET: 187139.88
SET: 182571.61
SET: 178284.41
SET: 176028.00
SET: 175573.53
SET: 173882.45
SET: 171350.06
SET: 173427.53
SET: 175045.22
SET: 174514.72
SET: 174008.00
SET: 173040.75
SET: 171895.56
SET: 170970.02
SET: 170436.55
SET: 169383.72
SET: 170259.38
SET: 172047.27
SET: 174564.42
SET: 176846.53
SET: 178637.66
SET: 180688.52
SET: 182452.38
SET: 184268.53
SET: 186177.91
SET: 187924.81
SET: 189454.78
SET: 190967.12
SET: 192269.53
SET: 193535.81
SET: 194419.83
SET: 194419.28
SET: 194807.05
SET: 195526.36
SET: 195819.09
SET: 195330.06
SET: 194585.50
SET: 193773.53
SET: 193047.70
SET: 192333.78
SET: 192016.34
SET: 192054.94
SET: 191478.50
SET: 190913.42
SET: 190398.17
SET: 189637.30
SET: 188774.52
SET: 187968.92
SET: 188166.92
SET: 188868.97
SET: 189578.06
SET: 190234.41
SET: 190981.69
SET: 191696.56
SET: 191083.98
SET: 190103.05
SET: 189167.92
SET: 188826.00
SET: 189171.98
SET: 189450.17
SET: 189751.78
SET: 190036.00
SET: 190413.95
SET: 190897.48
SET: 191483.86
SET: 192086.41
SET: 192845.03
SET: 193575.03
SET: 194182.47
SET: 194639.44
SET: 195003.16
SET: 195408.25
SET: 195699.34
SET: 195862.38
SET: 196014.80
SET: 196201.80
SET: 196331.25
SET: 196329.55
SET: 196322.88
SET: 196261.89
SET: 196299.84
SET: 196447.05
SET: 196793.53
SET: 197206.31
SET: 197567.75
SET: 197985.16
SET: 198381.09
SET: 198700.94
SET: 198854.25
SET: 198987.28
SET: 199078.44
SET: 199142.70
SET: 199193.77
SET: 199273.50
SET: 199464.75
SET: 199702.42
SET: 199834.31
SET: 199949.81
SET: 200054.06
SET: 200117.23
SET: 200153.91
SET: 200228.53
SET: 200400.14
SET: 200600.58
SET: 200762.39
SET: 200853.80
SET: 200937.77
SET: 201027.97
SET: 201047.47
SET: 201100.59
SET: 201129.98
SET: 201088.52
SET: 201125.16
SET: 201180.44
SET: 201257.64
SET: 201329.03
SET: 201380.45
SET: 201488.22
SET: 201675.66
SET: 201669.38
SET: 201545.42
SET: 201530.88
SET: 201515.30
SET: 201510.70
SET: 201653.53
SET: 201781.12
SET: 201884.77
SET: 201986.61
SET: 202097.98
