2023-11-24 14:50:06
SET: -nan
SET: 296544.00
SET: 231328.00
SET: 204298.67
SET: 186480.00
SET: 182009.59
SET: 182832.00
SET: 182464.00
SET: 182300.00
SET: 181376.00
SET: 178467.20
SET: 175557.81
SET: 173242.67
SET: 171665.23
SET: 169844.58
SET: 168017.06
SET: 166452.00
SET: 165426.83
SET: 164652.44
SET: 164611.38
SET: 162915.20
SET: 161150.47
SET: 160068.36
SET: 157757.22
SET: 155882.02
SET: 154320.27
SET: 152942.62
SET: 151691.91
SET: 150863.02
SET: 149983.17
SET: 149144.92
SET: 149293.77
SET: 149206.34
SET: 148830.44
SET: 148951.88
SET: 148889.95
SET: 149214.53
SET: 149164.41
SET: 148232.81
SET: 147653.36
SET: 146942.91
SET: 146152.38
SET: 145413.19
SET: 144991.16
SET: 144512.67
SET: 144836.89
SET: 145192.23
SET: 145486.17
SET: 145753.19
SET: 145981.88
SET: 146207.17
SET: 146358.41
SET: 146497.66
SET: 146973.95
SET: 148608.25
SET: 149936.44
SET: 151172.62
SET: 152327.83
SET: 153431.06
SET: 154470.34
SET: 155479.23
SET: 156482.84
SET: 157432.94
SET: 158351.84
SET: 159218.05
SET: 160050.22
SET: 160871.22
SET: 161771.84
SET: 162652.08
SET: 163199.81
SET: 162834.59
SET: 162465.22
SET: 162090.56
SET: 161708.62
SET: 161723.59
SET: 162091.84
SET: 162484.92
SET: 162768.91
SET: 163065.69
SET: 163373.20
SET: 164063.41
SET: 164737.75
SET: 165387.06
SET: 166018.03
SET: 166646.55
SET: 166807.03
SET: 166542.58
SET: 166659.38
SET: 166592.06
SET: 166541.73
SET: 166513.14
SET: 166476.03
SET: 166468.94
SET: 167090.62
SET: 167683.42
SET: 167998.31
SET: 168318.66
SET: 168625.12
SET: 169178.08
SET: 169744.42
SET: 170467.75
SET: 171136.83
SET: 171690.84
SET: 172132.19
SET: 172594.59
SET: 173073.19
SET: 173541.53
SET: 173966.44
SET: 174400.66
SET: 174777.30
SET: 175211.67
SET: 175607.08
SET: 176034.00
SET: 176443.17
SET: 176718.02
SET: 176926.30
SET: 177080.80
SET: 177002.09
SET: 176526.62
SET: 176076.38
SET: 175658.95
SET: 175381.97
SET: 175149.67
SET: 174906.58
SET: 174654.23
SET: 174570.28
SET: 174456.44
SET: 174382.67
SET: 174311.81
SET: 174245.02
SET: 174344.67
SET: 174695.38
SET: 175039.31
SET: 175251.03
SET: 175446.70
SET: 175634.73
SET: 175824.25
SET: 176006.08
SET: 176187.36
SET: 176353.83
SET: 176505.36
SET: 176652.69
SET: 176871.19
SET: 177092.89
SET: 177455.73
SET: 177768.78
SET: 178045.53
SET: 178406.69
SET: 178738.31
SET: 179064.41
SET: 179368.02
SET: 179677.16
SET: 179963.69
SET: 180245.02
SET: 180554.28
SET: 180930.36
SET: 181289.92
SET: 181642.66
SET: 181960.36
SET: 182281.30
SET: 182607.23
SET: 182946.41
SET: 183303.72
SET: 183674.70
SET: 184003.91
SET: 184096.00
SET: 183791.42
SET: 183682.50
SET: 183744.20
SET: 183807.62
SET: 183901.19
SET: 184032.56
SET: 184189.20
SET: 184343.30
SET: 184491.58
SET: 184653.16
SET: 185014.70
SET: 185356.81
SET: 185645.27
SET: 185941.95
SET: 186217.20
SET: 186366.00
SET: 186105.62
SET: 185831.48
SET: 185606.75
SET: 185410.56
SET: 185229.56
SET: 184988.22
SET: 184803.91
SET: 184655.06
SET: 184465.67
SET: 184245.44
SET: 183956.34
SET: 183714.83
SET: 183550.69
SET: 183428.94
SET: 183309.56
SET: 183387.30
SET: 183615.53
SET: 183888.41
SET: 184161.92
SET: 184428.73
SET: 184699.39
SET: 184969.75
SET: 185229.31
SET: 185497.11
SET: 185766.80
SET: 186019.06
SET: 186277.95
SET: 186534.23
SET: 186786.69
SET: 187026.59
SET: 187279.19
SET: 187499.50
SET: 187558.52
SET: 187580.52
SET: 187639.19
SET: 187760.30
SET: 187891.02
SET: 188064.66
SET: 188236.88
SET: 188414.19
SET: 188585.14
SET: 188756.58
SET: 188919.77
SET: 189079.81
SET: 189264.33
SET: 189463.73
SET: 189381.52
SET: 189422.16
SET: 189541.33
SET: 189720.14
SET: 189903.91
SET: 190075.50
SET: 190238.67
SET: 190350.47
SET: 190461.72
SET: 190574.06
SET: 190751.22
SET: 190874.53
SET: 190948.28
SET: 191044.14
SET: 191148.05
SET: 191325.25
SET: 191501.66
SET: 191638.47
SET: 191722.80
SET: 191706.83
SET: 191683.48
SET: 191666.64
SET: 191650.69
SET: 191660.12
SET: 191730.03
SET: 191797.00
SET: 191887.88
SET: 191974.53
SET: 192070.25
SET: 192160.25
SET: 192274.23
SET: 192370.28
SET: 192371.08
SET: 192409.75
SET: 192467.91
SET: 192518.44
SET: 192579.62
SET: 192613.19
SET: 192604.98
SET: 192719.69
SET: 192886.80
SET: 193011.73
SET: 193146.17
SET: 193287.42
SET: 193441.16
SET: 193599.28
SET: 193748.53
SET: 193889.72
SET: 194040.09
SET: 194030.53
SET: 193741.91
SET: 193487.23
SET: 193406.95
SET: 193211.55
SET: 193187.84
SET: 193173.69
SET: 193126.41
SET: 193177.36
SET: 193272.38
SET: 193303.95
SET: 193310.09
SET: 193363.69
SET: 193436.45
SET: 193585.80
SET: 193756.91
SET: 193901.41
SET: 194021.42
SET: 194187.47
SET: 194347.64
SET: 194487.89
SET: 194630.30
SET: 194721.47
SET: 194727.44
SET: 194774.83
SET: 194809.72
SET: 194861.38
SET: 194911.64
SET: 194967.78
SET: 195000.75
SET: 195049.34
SET: 195101.58
SET: 195176.03
SET: 195255.19
SET: 195317.05
SET: 195360.06
SET: 195393.48
SET: 195411.94
SET: 195449.77
SET: 195488.67
SET: 195535.09
SET: 195588.19
SET: 195643.94
SET: 195750.75
SET: 195833.17
SET: 195881.39
