2023-11-24 14:54:02
SET: 0.00
SET: 221513.95
SET: 220375.25
SET: 217768.31
SET: 214553.44
SET: 212559.55
SET: 210707.52
SET: 210553.97
SET: 211006.50
SET: 210960.47
SET: 211137.95
SET: 210646.31
SET: 210444.53
SET: 210443.56
SET: 210445.02
SET: 210497.47
SET: 210735.31
SET: 211236.89
SET: 212091.53
SET: 212972.44
SET: 213398.92
SET: 213391.73
SET: 213664.42
SET: 214191.62
SET: 214096.31
SET: 214501.36
SET: 214748.50
SET: 215097.03
SET: 215417.23
SET: 215621.58
SET: 215789.89
SET: 215356.98
SET: 215253.08
SET: 215433.75
SET: 215483.34
SET: 215504.50
SET: 215680.03
SET: 215830.50
SET: 215725.50
SET: 215744.02
SET: 215698.42
SET: 215698.75
SET: 215473.56
SET: 215252.91
SET: 215117.89
SET: 214845.25
SET: 214686.72
SET: 214114.88
SET: 213677.52
SET: 213333.77
SET: 213088.22
SET: 212744.41
SET: 212758.39
SET: 213044.75
SET: 213714.53
SET: 214377.42
SET: 215020.06
SET: 215592.44
SET: 216083.30
SET: 216686.05
SET: 217325.77
SET: 218026.36
SET: 218219.72
SET: 218341.94
SET: 218384.36
SET: 218525.39
SET: 218673.78
SET: 218550.30
SET: 218525.50
SET: 218460.62
SET: 218425.02
SET: 218406.19
SET: 218400.77
SET: 218171.50
SET: 217725.75
SET: 217289.33
SET: 216799.12
SET: 216332.88
SET: 215908.94
SET: 215547.17
SET: 215361.23
SET: 215137.23
SET: 214657.23
SET: 214274.41
SET: 213692.69
SET: 213067.81
SET: 212520.36
SET: 212135.55
SET: 212008.91
SET: 211901.31
SET: 211801.08
SET: 210761.73
SET: 209788.09
SET: 208925.56
SET: 207983.67
SET: 206959.55
SET: 205929.42
SET: 204925.50
SET: 203928.33
SET: 203085.12
SET: 202282.47
SET: 201439.00
SET: 200587.91
SET: 199729.41
SET: 198831.73
SET: 197945.69
SET: 197093.64
SET: 196288.27
SET: 195603.28
SET: 194858.06
SET: 194128.42
SET: 193485.16
SET: 192954.50
SET: 192557.27
SET: 191982.31
SET: 191542.84
SET: 191009.44
SET: 190530.83
SET: 190666.39
SET: 190789.98
SET: 190839.53
SET: 191028.95
SET: 191226.02
SET: 191398.28
SET: 191559.25
SET: 191696.91
SET: 191856.27
SET: 192008.56
SET: 192002.75
SET: 191987.36
SET: 191925.19
SET: 191949.69
SET: 192034.19
SET: 192125.36
SET: 192229.97
SET: 192384.94
SET: 192525.62
SET: 192710.50
SET: 192724.38
SET: 192678.19
SET: 192615.06
SET: 192548.06
SET: 192531.81
SET: 192537.94
SET: 192530.86
SET: 192457.91
SET: 192405.03
SET: 192193.30
SET: 192240.42
SET: 192044.67
SET: 191805.25
SET: 191735.33
SET: 191708.86
SET: 191690.69
SET: 191785.98
SET: 191831.97
SET: 191909.55
SET: 192028.75
SET: 192154.73
SET: 192289.20
SET: 192394.58
SET: 192510.59
SET: 192616.67
SET: 192649.80
SET: 192592.75
SET: 192572.30
SET: 192685.86
SET: 192743.44
SET: 192820.92
SET: 192926.83
SET: 193092.84
SET: 193310.08
SET: 193472.50
SET: 193646.91
SET: 193816.56
SET: 193978.42
SET: 194263.00
SET: 194588.45
SET: 194908.45
SET: 195222.92
SET: 195510.08
SET: 195718.38
SET: 195902.42
SET: 196097.75
SET: 196293.91
SET: 196486.91
SET: 196490.83
SET: 196499.31
SET: 196523.89
SET: 196529.77
SET: 196553.92
SET: 196583.69
SET: 196603.98
SET: 196620.58
SET: 196640.31
SET: 196702.00
SET: 196944.12
SET: 197177.78
SET: 197431.55
SET: 197719.73
SET: 197998.80
SET: 198261.25
SET: 198568.78
SET: 198810.06
SET: 199084.12
SET: 199366.27
SET: 199646.94
SET: 199925.34
SET: 200207.23
SET: 200427.47
SET: 200706.88
SET: 200865.03
SET: 200902.16
SET: 200987.45
SET: 201055.36
SET: 201117.14
SET: 201202.03
SET: 201309.59
SET: 201429.38
SET: 201547.78
SET: 201621.91
SET: 201680.45
SET: 201447.88
SET: 201225.86
SET: 201032.25
SET: 200785.47
SET: 200530.53
SET: 200407.95
SET: 200413.05
SET: 200470.34
SET: 200528.27
SET: 200584.02
SET: 200636.25
SET: 200686.41
SET: 200741.45
SET: 200727.27
SET: 200700.72
SET: 200667.25
SET: 200644.69
SET: 200598.73
SET: 200575.84
SET: 200487.02
SET: 200344.45
SET: 200232.81
SET: 200166.42
SET: 200073.67
SET: 199977.38
SET: 199904.41
SET: 199853.30
SET: 199807.38
SET: 199708.05
SET: 199579.44
SET: 199521.05
SET: 199491.19
SET: 199477.83
SET: 199475.98
SET: 199509.28
SET: 199590.88
SET: 199669.36
SET: 199569.45
SET: 199294.31
SET: 199019.20
SET: 198727.64
SET: 198439.62
SET: 198137.19
SET: 197829.20
SET: 197552.03
SET: 197283.53
SET: 197012.00
SET: 196759.16
SET: 196508.30
SET: 196258.36
SET: 196012.23
SET: 195772.50
SET: 195523.19
SET: 195369.70
SET: 195396.56
SET: 195442.75
SET: 195486.66
SET: 195542.05
SET: 195612.25
SET: 195622.30
SET: 195610.47
SET: 195588.78
SET: 195519.81
SET: 195565.17
SET: 195624.53
SET: 195679.91
SET: 195662.14
SET: 195642.27
SET: 195549.05
SET: 195521.47
SET: 195554.00
SET: 195594.73
SET: 195647.70
SET: 195672.44
SET: 195690.61
SET: 195716.88
SET: 195578.34
SET: 195415.58
SET: 195208.91
SET: 195004.97
SET: 194829.00
SET: 194637.88
SET: 194386.59
SET: 194158.88
SET: 193941.31
SET: 193827.22
SET: 193812.45
SET: 193788.58
SET: 193767.22
SET: 193735.30
SET: 193695.19
SET: 193667.89
SET: 193645.45
SET: 193617.69
SET: 193591.81
SET: 193536.61
SET: 193588.33
SET: 193603.11
SET: 193631.00
SET: 193643.56
SET: 193573.47
SET: 193594.95
SET: 193679.22
SET: 193775.84
SET: 193870.72
SET: 193936.72
SET: 194002.03
SET: 194065.88
SET: 194138.25
SET: 194180.42
SET: 194207.11
SET: 194257.66
SET: 194305.02
SET: 194368.92
SET: 194350.25
SET: 194292.47
SET: 194202.58
SET: 194123.78
SET: 193956.50
SET: 193784.11
SET: 193605.16
SET: 193413.33
SET: 193194.55
SET: 192988.42
SET: 192781.83
SET: 192593.31
SET: 192423.06
SET: 192246.83
SET: 192075.06
SET: 191900.09
SET: 191732.02
SET: 191567.34
SET: 191399.91
SET: 191398.89
SET: 191481.75
SET: 191519.94
SET: 191550.16
SET: 191578.86
SET: 191595.31
SET: 191579.78
SET: 191592.52
SET: 191614.80
SET: 191562.84
SET: 191511.17
SET: 191477.89
SET: 191470.25
SET: 191544.81
SET: 191705.00
SET: 191891.64
SET: 192088.58
SET: 192228.81
SET: 192411.09
SET: 192590.27
SET: 192773.86
SET: 193041.06
SET: 193350.89
SET: 193659.17
SET: 193938.73
SET: 194202.42
SET: 194520.48
SET: 194873.66
SET: 195271.86
SET: 195708.56
SET: 196029.55
SET: 196143.30
SET: 196262.48
SET: 196361.02
SET: 196445.56
SET: 196528.02
SET: 196553.27
SET: 196570.30
SET: 196554.03
SET: 196565.95
SET: 196766.95
SET: 197049.84
SET: 197380.33
SET: 197741.06
SET: 198143.14
SET: 198495.12
SET: 198921.31
====== SET ======
  20000024 requests completed in 100.40 seconds
  32 parallel clients
  64 bytes payload
  keep alive: 1
  host configuration "save": 
  host configuration "appendonly": no
  multi-thread: no

0.00% <= 0.2 milliseconds
0.01% <= 0.3 milliseconds
2.80% <= 0.4 milliseconds
11.20% <= 0.5 milliseconds
41.54% <= 0.6 milliseconds
76.54% <= 0.7 milliseconds
86.51% <= 0.8 milliseconds
89.41% <= 0.9 milliseconds
93.33% <= 1.0 milliseconds
96.85% <= 1.1 milliseconds
98.74% <= 1.2 milliseconds
99.30% <= 1.3 milliseconds
99.44% <= 1.4 milliseconds
99.53% <= 1.5 milliseconds
99.59% <= 1.6 milliseconds
99.63% <= 1.7 milliseconds
99.66% <= 1.8 milliseconds
99.68% <= 1.9 milliseconds
99.70% <= 2 milliseconds
99.87% <= 3 milliseconds
99.95% <= 4 milliseconds
99.98% <= 5 milliseconds
100.00% <= 6 milliseconds
100.00% <= 7 milliseconds
100.00% <= 7 milliseconds
199201.44 requests per second


