2023-11-24 14:45:09
SET: 0.00
SET: 239139.45
SET: 220790.42
SET: 216266.31
SET: 212867.12
SET: 202954.42
SET: 193311.12
SET: 185471.16
SET: 180609.70
SET: 176980.91
SET: 171819.28
SET: 168290.81
SET: 166480.52
SET: 165015.08
SET: 163582.98
SET: 162252.20
SET: 160030.00
SET: 158385.33
SET: 157497.45
SET: 156563.25
SET: 155725.66
SET: 154599.12
SET: 153694.23
SET: 153717.97
SET: 153890.36
SET: 154371.47
SET: 155449.31
SET: 154707.75
SET: 153832.88
SET: 154747.20
SET: 157022.27
SET: 159161.92
SET: 161160.84
SET: 163234.52
SET: 165066.69
SET: 166846.30
SET: 168452.39
SET: 170141.17
SET: 171706.55
SET: 173267.14
SET: 174726.52
SET: 176225.53
SET: 177727.83
SET: 179105.94
SET: 180443.95
SET: 181216.23
SET: 181987.64
SET: 182710.58
SET: 183377.38
SET: 183384.20
SET: 183249.33
SET: 183114.73
SET: 183057.91
SET: 183069.05
SET: 183214.28
SET: 183378.08
SET: 183530.31
SET: 183655.31
SET: 184108.12
SET: 183132.25
SET: 182144.66
SET: 181757.00
SET: 182348.48
SET: 183407.27
SET: 184427.98
SET: 185428.11
SET: 186423.61
SET: 187163.05
SET: 187660.50
SET: 188247.41
SET: 188930.92
SET: 189614.11
SET: 190284.55
SET: 190943.19
SET: 191606.08
SET: 192227.83
SET: 192832.80
SET: 193027.69
SET: 192408.59
SET: 191495.33
SET: 191164.88
SET: 191654.75
SET: 192062.42
SET: 192318.81
SET: 192604.89
SET: 192884.61
SET: 192939.44
SET: 193076.12
SET: 193402.78
SET: 193809.45
SET: 194090.47
SET: 194361.11
SET: 194638.03
SET: 194904.86
SET: 195114.28
SET: 195534.52
SET: 195703.02
SET: 195715.31
SET: 195698.95
SET: 195654.81
SET: 195684.81
SET: 195752.25
SET: 195940.70
SET: 196150.34
SET: 196280.89
SET: 196356.23
SET: 196490.83
SET: 196738.62
SET: 197070.14
SET: 197376.19
SET: 197624.89
SET: 197858.17
SET: 198133.56
SET: 198332.14
SET: 198477.02
SET: 198645.80
SET: 198705.73
SET: 198778.06
SET: 198824.20
SET: 198887.33
SET: 198962.20
SET: 199069.67
SET: 199155.72
SET: 199115.50
