2023-11-24 14:50:06
SET: 0.00
SET: 311936.28
SET: 234491.03
SET: 205837.55
SET: 187396.59
SET: 185477.22
SET: 189105.92
SET: 189866.36
SET: 191592.20
SET: 191847.19
SET: 190560.58
SET: 191758.64
SET: 191381.55
SET: 191906.50
SET: 192594.12
SET: 193077.05
SET: 192827.80
SET: 191147.50
SET: 189616.53
SET: 189123.98
SET: 188757.45
SET: 187397.45
SET: 186984.19
SET: 185463.41
SET: 183476.09
SET: 181567.11
SET: 179448.09
SET: 177640.06
SET: 176603.34
SET: 175486.97
SET: 174431.14
SET: 173458.91
SET: 172521.42
SET: 171879.28
SET: 171597.69
SET: 172070.84
SET: 172596.81
SET: 172716.45
SET: 172351.53
SET: 171975.80
SET: 171630.83
SET: 171130.22
SET: 170511.00
SET: 170183.97
SET: 169944.55
SET: 170330.81
SET: 171215.72
SET: 172099.73
SET: 172944.25
SET: 173687.69
SET: 174311.81
SET: 175021.88
SET: 175603.11
SET: 175850.88
SET: 175584.03
SET: 175368.77
SET: 175068.06
SET: 174747.03
SET: 174481.75
SET: 174183.17
SET: 173516.42
SET: 172903.55
SET: 172484.88
SET: 172333.44
SET: 171783.27
SET: 171189.97
SET: 170752.81
SET: 170934.28
SET: 171357.45
SET: 171547.62
SET: 170762.81
SET: 170029.41
SET: 169308.38
SET: 168775.86
SET: 168277.17
SET: 167794.36
SET: 167352.88
SET: 166907.48
SET: 166486.23
SET: 166097.52
SET: 166469.28
SET: 166808.56
SET: 167185.61
SET: 167697.38
SET: 168154.66
SET: 168294.02
SET: 167990.70
SET: 168079.08
SET: 167990.55
SET: 167920.55
SET: 167860.28
SET: 167808.36
SET: 167784.36
SET: 168129.38
SET: 168474.88
SET: 168926.28
SET: 169317.61
SET: 169686.70
SET: 170056.73
SET: 170448.39
SET: 170829.97
SET: 171079.80
SET: 171403.80
SET: 171813.77
SET: 172189.69
SET: 172589.55
SET: 173098.98
SET: 173717.33
SET: 174280.95
SET: 174762.62
SET: 175170.94
SET: 175433.83
SET: 175685.73
SET: 175928.92
SET: 176129.97
SET: 176349.48
SET: 176561.09
SET: 176595.12
SET: 176333.55
SET: 176081.20
SET: 175752.55
SET: 175463.69
SET: 175255.64
SET: 175149.03
SET: 175118.73
SET: 175260.44
SET: 175410.56
SET: 175575.70
SET: 175744.52
SET: 175879.20
SET: 175984.50
SET: 176107.97
SET: 176227.88
SET: 176397.22
SET: 176799.73
SET: 177234.92
SET: 177487.25
SET: 177670.03
SET: 177845.75
SET: 178035.28
SET: 178218.45
SET: 178423.08
SET: 178670.80
SET: 178775.64
SET: 178902.59
SET: 179053.16
SET: 179167.48
SET: 179297.44
SET: 179472.34
SET: 179691.50
SET: 179865.72
SET: 180076.83
SET: 180245.16
SET: 180429.91
SET: 180609.55
SET: 180818.05
SET: 181009.92
SET: 181220.16
SET: 181430.75
SET: 181653.59
SET: 181832.06
SET: 182032.55
SET: 182230.77
SET: 182426.55
SET: 182711.48
SET: 183006.70
SET: 183132.77
SET: 183187.59
SET: 183294.52
SET: 183433.88
SET: 183642.19
SET: 183799.41
SET: 183969.12
SET: 184196.25
SET: 184444.12
SET: 184676.91
SET: 184927.78
SET: 185107.84
SET: 185263.41
SET: 185405.62
SET: 185546.06
SET: 185735.00
SET: 186045.09
SET: 186312.64
SET: 186533.64
SET: 186743.75
SET: 186969.69
SET: 187190.28
SET: 187400.20
SET: 187607.89
SET: 187812.39
SET: 187988.11
SET: 188160.83
SET: 188342.88
SET: 188564.11
SET: 188783.23
SET: 188962.09
SET: 189091.53
SET: 189292.39
SET: 189504.91
SET: 189713.38
SET: 189902.09
SET: 190051.72
SET: 190139.66
SET: 190273.17
SET: 190400.53
SET: 190486.59
SET: 190568.25
SET: 190660.83
SET: 190763.69
SET: 190852.19
SET: 190958.62
SET: 191063.75
SET: 191108.27
SET: 191288.72
SET: 191465.56
SET: 191605.95
SET: 191747.41
SET: 191883.31
SET: 192007.45
SET: 192171.05
SET: 192331.72
SET: 192436.89
SET: 192545.98
SET: 192657.55
SET: 192733.55
SET: 192805.45
SET: 192884.94
SET: 193036.27
SET: 193157.50
SET: 193285.05
SET: 193404.16
SET: 193534.64
SET: 193641.91
SET: 193757.83
SET: 193808.62
SET: 193840.95
SET: 193900.28
SET: 193963.97
SET: 194040.50
SET: 194070.92
SET: 194125.92
SET: 194172.94
SET: 194227.86
SET: 194281.69
SET: 194429.88
SET: 194589.88
SET: 194755.19
SET: 194918.64
SET: 195063.58
SET: 195204.14
SET: 195318.34
SET: 195444.34
SET: 195530.78
SET: 195637.69
SET: 195684.91
SET: 195670.91
SET: 195666.58
SET: 195717.86
SET: 195800.86
SET: 195973.42
SET: 196134.73
SET: 196286.53
SET: 196421.58
SET: 196557.31
SET: 196681.88
SET: 196810.91
SET: 196961.98
SET: 197108.59
SET: 197252.33
SET: 197399.52
SET: 197536.75
SET: 197610.27
SET: 197667.66
SET: 197742.39
SET: 197809.83
SET: 197883.38
SET: 197796.98
SET: 197487.45
SET: 197181.42
SET: 196998.92
SET: 196914.41
SET: 196912.52
SET: 197039.55
SET: 197153.62
SET: 197376.38
SET: 197521.48
SET: 197657.33
SET: 197784.80
SET: 197922.11
SET: 197968.34
SET: 198045.03
SET: 198110.14
SET: 198085.03
SET: 197902.48
SET: 197932.16
SET: 197971.36
SET: 197952.98
SET: 197891.66
SET: 197845.20
SET: 197818.58
SET: 197835.08
SET: 197831.02
SET: 197853.80
SET: 197873.59
SET: 197941.73
SET: 197977.73
SET: 198010.80
SET: 198012.06
SET: 198041.69
SET: 198115.52
SET: 198167.77
SET: 198197.94
SET: 198231.00
SET: 198231.73
SET: 198278.91
SET: 198302.47
SET: 198297.03
SET: 198269.28
SET: 198268.88
SET: 198274.89
SET: 198348.25
SET: 198378.52
SET: 198389.28
SET: 198410.16
SET: 198466.94
SET: 198465.27
SET: 198512.12
SET: 198574.91
SET: 198625.44
SET: 198655.00
SET: 198676.77
SET: 198734.91
SET: 198789.44
SET: 198842.70
SET: 198909.58
SET: 199017.95
SET: 199128.08
SET: 199219.08
SET: 199327.75
SET: 199445.30
SET: 199560.09
SET: 199580.00
SET: 199579.45
SET: 199584.20
SET: 199593.48
SET: 199629.70
SET: 199719.95
SET: 199797.16
SET: 199849.83
SET: 199872.75
SET: 199898.45
SET: 199928.64
SET: 199963.75
SET: 199989.52
SET: 200042.09
SET: 200095.02
SET: 200163.86
SET: 200271.28
SET: 200378.38
SET: 200436.61
SET: 200502.41
SET: 200542.83
SET: 200557.47
SET: 200569.03
SET: 200591.94
SET: 200603.34
SET: 200592.28
SET: 200606.67
SET: 200617.52
SET: 200636.44
SET: 200683.70
SET: 200739.58
SET: 200790.02
SET: 200844.12
SET: 200893.75
SET: 200944.22
SET: 201025.31
SET: 201107.42
SET: 201234.53
SET: 201372.16
SET: 201522.33
SET: 201684.62
SET: 201864.45
SET: 202066.92
SET: 202295.27
SET: 202514.55
SET: 202759.17
SET: 203069.66
SET: 203419.09
SET: 203909.42
SET: 204449.62
====== SET ======
  20000000 requests completed in 97.79 seconds
  32 parallel clients
  32 bytes payload
  keep alive: 1
  host configuration "save": 
  host configuration "appendonly": no
  multi-thread: no

0.00% <= 0.1 milliseconds
0.00% <= 0.2 milliseconds
0.16% <= 0.3 milliseconds
1.19% <= 0.4 milliseconds
5.63% <= 0.5 milliseconds
46.32% <= 0.6 milliseconds
81.53% <= 0.7 milliseconds
89.78% <= 0.8 milliseconds
94.27% <= 0.9 milliseconds
97.55% <= 1.0 milliseconds
98.76% <= 1.1 milliseconds
99.22% <= 1.2 milliseconds
99.38% <= 1.3 milliseconds
99.48% <= 1.4 milliseconds
99.56% <= 1.5 milliseconds
99.62% <= 1.6 milliseconds
99.67% <= 1.7 milliseconds
99.71% <= 1.8 milliseconds
99.74% <= 1.9 milliseconds
99.76% <= 2 milliseconds
99.94% <= 3 milliseconds
99.99% <= 4 milliseconds
99.99% <= 5 milliseconds
100.00% <= 6 milliseconds
100.00% <= 7 milliseconds
100.00% <= 7 milliseconds
204526.16 requests per second


