2023-11-24 14:50:06
SET: -nan
SET: 367488.00
SET: 309696.00
SET: 273002.66
SET: 251416.00
SET: 241555.20
SET: 233546.67
SET: 226226.28
SET: 225112.00
SET: 224654.22
SET: 220624.00
SET: 214432.00
SET: 208946.67
SET: 203586.47
SET: 198944.00
SET: 194668.80
SET: 192306.00
SET: 189728.00
SET: 187255.11
SET: 184360.42
SET: 181988.80
SET: 181788.95
SET: 182311.27
SET: 182594.78
SET: 182152.00
SET: 181441.28
SET: 180427.08
SET: 178743.70
SET: 177232.00
SET: 175661.23
SET: 174246.41
SET: 173843.61
SET: 173500.00
SET: 173270.30
SET: 173834.36
SET: 174364.34
SET: 174818.67
SET: 175513.95
SET: 176560.00
SET: 177617.23
SET: 176495.20
SET: 175034.53
SET: 174004.58
SET: 172790.33
SET: 172084.36
SET: 171787.38
SET: 171512.34
SET: 171225.88
SET: 170930.00
SET: 170659.92
SET: 170462.72
SET: 170190.44
SET: 169989.53
SET: 170764.08
SET: 171886.22
SET: 172865.75
SET: 173831.42
SET: 174720.00
SET: 175499.03
SET: 175965.83
SET: 176389.86
SET: 176723.41
SET: 176665.81
SET: 176594.28
SET: 176696.50
SET: 177142.64
SET: 177833.22
SET: 178596.78
SET: 179319.06
SET: 179468.98
SET: 179333.48
SET: 179735.44
SET: 180183.11
SET: 180605.38
SET: 180944.44
SET: 181277.86
SET: 181557.89
SET: 181884.67
SET: 182219.89
SET: 182526.38
SET: 182761.20
SET: 182704.59
SET: 182080.00
SET: 181482.03
SET: 181323.81
SET: 181009.31
SET: 180384.75
SET: 179766.06
SET: 179445.81
SET: 180007.55
SET: 180365.52
SET: 180670.23
SET: 180921.39
SET: 181106.58
SET: 181388.94
SET: 181878.23
SET: 182131.33
SET: 182414.52
SET: 182666.78
SET: 182944.97
SET: 183266.88
SET: 183555.48
SET: 183812.08
SET: 184038.83
SET: 184293.23
SET: 184553.45
SET: 184772.53
SET: 184970.47
SET: 185178.67
SET: 185396.55
SET: 185616.58
SET: 185850.23
SET: 186046.86
SET: 186175.44
SET: 186366.31
SET: 186591.17
SET: 186776.28
SET: 186539.48
SET: 186167.33
SET: 185736.88
SET: 185320.80
SET: 185004.17
SET: 184727.88
SET: 184682.14
SET: 184894.45
