2023-11-24 14:50:06
SET: 0.00
SET: 352828.72
SET: 263121.75
SET: 226396.81
SET: 204603.39
SET: 190599.52
SET: 180626.25
SET: 173573.95
SET: 169047.48
SET: 165430.48
SET: 163620.95
SET: 166086.52
SET: 170417.86
SET: 174122.42
SET: 176735.80
SET: 179043.45
SET: 181244.69
SET: 183254.77
SET: 184522.55
SET: 185752.89
SET: 184193.56
SET: 182612.08
SET: 183219.05
SET: 184587.03
SET: 186039.66
SET: 187346.67
SET: 188648.42
SET: 189960.91
SET: 191453.88
SET: 192912.30
SET: 194323.66
SET: 195590.30
SET: 196735.81
SET: 197832.28
SET: 198765.47
SET: 199620.66
SET: 199801.83
SET: 199559.88
SET: 199857.72
SET: 200059.89
SET: 199736.86
SET: 198665.62
SET: 197540.28
SET: 196550.59
SET: 195736.05
SET: 194898.69
SET: 194830.12
SET: 194417.97
SET: 193792.38
SET: 193138.11
SET: 192358.98
SET: 191238.39
SET: 190176.89
SET: 189485.67
SET: 190033.48
SET: 190540.44
SET: 191061.28
SET: 191572.27
SET: 192038.06
SET: 192380.70
SET: 192478.34
SET: 192591.14
SET: 192701.33
SET: 192747.59
SET: 192793.89
SET: 192801.38
SET: 192796.50
SET: 192930.75
SET: 193069.98
SET: 193212.61
SET: 192783.91
SET: 192312.75
SET: 191888.89
SET: 191524.42
SET: 191114.89
SET: 190706.05
SET: 190315.11
SET: 189938.91
SET: 189583.02
SET: 189240.58
SET: 189033.09
SET: 188509.58
SET: 188069.06
SET: 188011.94
SET: 188016.38
SET: 187995.47
SET: 187456.78
SET: 187049.64
SET: 186578.67
SET: 186619.80
SET: 186907.11
SET: 187080.86
SET: 187324.22
SET: 187409.25
SET: 187539.44
SET: 187787.12
SET: 188130.66
SET: 188372.75
SET: 188571.70
SET: 188803.16
SET: 189035.75
SET: 189354.97
SET: 189623.39
SET: 189820.75
SET: 189973.38
SET: 190091.42
SET: 190251.59
SET: 190482.34
SET: 190600.69
SET: 190750.62
SET: 190913.53
SET: 191054.19
SET: 191078.62
SET: 191087.92
SET: 191143.92
SET: 191195.31
SET: 191165.30
SET: 191213.45
SET: 191773.03
SET: 192342.83
SET: 192869.00
SET: 193411.08
SET: 193909.91
SET: 194427.67
SET: 194932.97
SET: 195398.17
SET: 195867.17
SET: 196325.27
SET: 196806.95
SET: 197225.11
SET: 197289.03
SET: 197314.86
SET: 197475.80
SET: 197561.17
SET: 197733.39
SET: 197740.00
SET: 197753.08
SET: 197759.67
SET: 197788.66
SET: 197782.92
SET: 197838.53
SET: 197884.27
SET: 197864.02
SET: 197821.44
SET: 197836.34
SET: 197871.80
SET: 197918.81
SET: 198007.84
SET: 198114.48
SET: 198177.17
SET: 198335.88
SET: 198390.34
SET: 198433.98
SET: 198441.30
SET: 198417.33
SET: 198421.56
SET: 198481.31
SET: 198535.22
SET: 198574.66
SET: 198587.05
SET: 198612.88
SET: 198676.73
SET: 198774.39
SET: 198853.95
SET: 198900.94
SET: 198924.28
SET: 198826.67
SET: 198765.48
SET: 198711.88
SET: 198721.39
SET: 198788.02
SET: 198958.09
SET: 199175.48
SET: 199288.64
SET: 199402.52
SET: 199513.27
SET: 199622.20
SET: 199709.12
SET: 199824.73
SET: 199954.59
SET: 200070.94
SET: 200061.88
SET: 199605.83
SET: 199169.45
SET: 198779.91
SET: 198433.31
SET: 198260.59
SET: 198444.77
SET: 198604.86
SET: 198769.86
SET: 198936.16
SET: 199097.86
SET: 199224.89
SET: 199370.33
SET: 199493.97
SET: 199611.27
SET: 199725.41
SET: 199786.09
SET: 199838.08
SET: 199883.59
SET: 199866.42
SET: 199876.31
SET: 199885.80
SET: 199812.91
SET: 199700.11
SET: 199722.17
SET: 199718.70
SET: 199720.38
SET: 199724.94
SET: 199764.23
SET: 199786.38
SET: 199811.36
SET: 199878.95
SET: 199927.89
SET: 199969.36
SET: 199971.88
SET: 199998.97
SET: 200041.00
SET: 200052.41
SET: 200072.33
SET: 200080.30
SET: 200086.16
SET: 200222.98
SET: 200353.86
SET: 200482.98
SET: 200572.28
SET: 200709.34
SET: 200840.14
SET: 201002.34
SET: 201081.80
SET: 200890.11
SET: 200625.30
SET: 200398.88
SET: 200266.98
SET: 200134.16
SET: 199996.19
SET: 199846.66
SET: 199733.89
SET: 199630.67
SET: 199614.42
SET: 199726.02
SET: 199750.80
SET: 199787.78
SET: 199833.56
SET: 199889.72
SET: 199930.52
SET: 199965.80
SET: 199986.53
SET: 199997.94
SET: 199986.39
SET: 199981.70
SET: 200053.80
SET: 200136.89
SET: 200172.39
SET: 200181.92
SET: 200199.91
SET: 200254.38
SET: 200321.23
SET: 200406.56
SET: 200459.34
SET: 200508.41
SET: 200583.95
SET: 200726.56
SET: 200868.22
SET: 201006.62
SET: 201071.05
SET: 201145.58
SET: 201255.27
SET: 201304.06
SET: 201319.67
SET: 201340.16
SET: 201363.67
SET: 201385.47
SET: 201453.42
SET: 201515.03
SET: 201552.69
SET: 201611.88
SET: 201692.12
SET: 201808.84
SET: 201858.45
SET: 201931.00
SET: 202033.56
SET: 202139.14
SET: 202197.62
SET: 202208.92
SET: 202224.30
SET: 202250.55
SET: 202272.91
SET: 202301.02
SET: 202381.75
SET: 202388.20
SET: 202393.53
SET: 202393.98
SET: 202393.25
SET: 202456.39
SET: 202533.33
SET: 202571.58
SET: 202588.67
SET: 202575.36
SET: 202579.06
SET: 202578.25
SET: 202573.61
SET: 202582.89
SET: 202609.11
SET: 202647.80
SET: 202637.12
SET: 202616.89
SET: 202610.56
SET: 202621.09
SET: 202634.78
SET: 202489.92
SET: 202293.73
SET: 202086.59
SET: 201853.38
SET: 201613.70
SET: 201629.00
SET: 201638.83
SET: 201651.73
SET: 201651.56
SET: 201664.44
SET: 201675.84
SET: 201672.91
SET: 201669.61
