2023-11-24 14:54:02
SET: 0.00
SET: 233625.52
SET: 231505.00
SET: 227611.19
SET: 222953.03
SET: 219619.50
SET: 216868.75
SET: 215561.39
SET: 214980.52
SET: 214386.50
SET: 213879.25
SET: 212969.83
SET: 212257.25
SET: 212308.83
SET: 212419.31
SET: 212372.17
SET: 212300.92
SET: 212279.47
SET: 212411.47
SET: 212411.70
SET: 212543.09
SET: 212724.44
SET: 212640.61
SET: 212564.08
SET: 212375.27
SET: 212817.16
SET: 213329.64
SET: 213840.92
SET: 214261.97
SET: 214617.58
SET: 214900.42
SET: 215066.97
SET: 215241.08
SET: 215459.94
SET: 215718.61
SET: 215991.77
SET: 216229.30
SET: 216153.06
SET: 215917.47
SET: 215704.64
SET: 215579.23
SET: 215612.91
SET: 215707.45
SET: 215908.47
SET: 216090.89
SET: 216074.66
SET: 216265.70
SET: 216429.58
SET: 216483.28
SET: 216701.97
SET: 216898.48
SET: 217062.81
SET: 217208.52
SET: 217267.22
SET: 217343.89
SET: 217268.27
SET: 217090.20
SET: 217014.94
SET: 216881.03
SET: 216703.95
SET: 216729.55
SET: 216659.89
SET: 216595.05
SET: 216487.08
SET: 216412.98
SET: 216371.19
SET: 216371.86
SET: 216518.66
SET: 216590.56
SET: 216663.62
SET: 216737.34
SET: 216783.28
SET: 216640.86
SET: 216540.47
SET: 216682.30
SET: 216835.31
SET: 216978.00
SET: 217101.59
SET: 217200.69
SET: 217304.97
SET: 217401.05
SET: 217514.52
SET: 217611.16
SET: 217394.75
SET: 216749.64
SET: 216217.19
SET: 215632.03
SET: 215077.97
SET: 215105.17
SET: 215058.05
SET: 214945.86
SET: 214834.38
SET: 214922.52
SET: 214989.50
SET: 214898.47
SET: 214768.94
SET: 214789.42
SET: 213700.14
SET: 212614.14
SET: 211666.77
SET: 210794.66
SET: 209939.80
SET: 209012.89
SET: 208100.64
SET: 207190.25
SET: 206247.52
SET: 205334.64
SET: 204651.73
SET: 204805.98
SET: 204593.69
SET: 204282.00
SET: 204042.80
SET: 203715.31
SET: 203471.20
SET: 203272.08
SET: 202977.36
SET: 202530.50
SET: 202090.17
SET: 201660.58
SET: 201266.69
SET: 201401.19
SET: 201484.02
SET: 201546.08
SET: 201574.09
SET: 201599.58
SET: 201624.67
SET: 201701.88
SET: 201743.91
SET: 201875.50
SET: 201920.98
SET: 201959.88
SET: 201787.62
SET: 201562.22
SET: 201333.72
SET: 201104.58
SET: 200888.30
SET: 200676.14
SET: 200422.95
SET: 200231.84
SET: 199879.61
SET: 199709.73
SET: 199534.80
SET: 199354.88
SET: 199172.33
SET: 199009.66
SET: 198847.45
SET: 198640.36
SET: 198254.77
SET: 197958.70
SET: 197623.66
SET: 197273.03
SET: 196929.59
SET: 196622.88
SET: 196315.98
SET: 195991.69
SET: 195673.42
SET: 195460.56
SET: 195246.55
SET: 194948.95
SET: 194656.73
SET: 194375.55
SET: 194045.00
SET: 193642.30
SET: 193462.03
SET: 193426.39
SET: 193382.06
SET: 193326.91
SET: 193252.28
SET: 193194.17
SET: 193234.44
SET: 193168.27
SET: 193037.38
SET: 192815.17
SET: 192565.03
SET: 192306.17
SET: 192061.25
SET: 191855.83
SET: 191644.05
SET: 191407.33
SET: 191184.88
SET: 190930.41
SET: 190650.45
SET: 190284.09
SET: 190060.92
SET: 189826.61
SET: 189599.86
SET: 189357.30
SET: 189130.17
SET: 188913.62
SET: 188689.03
SET: 188475.23
SET: 188181.92
SET: 187853.67
SET: 187529.16
SET: 187149.75
SET: 186883.53
SET: 186716.34
SET: 186538.19
SET: 186352.28
SET: 186179.36
SET: 186064.95
SET: 185962.83
SET: 185816.25
SET: 185654.09
SET: 185450.55
SET: 185192.95
SET: 184929.78
SET: 184677.36
SET: 184435.95
SET: 184178.97
SET: 183926.09
SET: 183675.62
SET: 183426.91
SET: 183180.67
SET: 182932.70
SET: 182683.33
SET: 182492.11
SET: 182368.41
SET: 182193.89
SET: 182041.56
SET: 181921.59
SET: 181802.44
SET: 181627.84
SET: 181471.03
SET: 181369.47
SET: 181208.23
SET: 181033.41
SET: 180987.27
SET: 181017.33
SET: 181038.59
SET: 181064.83
SET: 181104.69
SET: 181129.16
SET: 181149.31
SET: 181162.17
SET: 181181.06
SET: 181215.91
SET: 181241.70
SET: 181252.48
SET: 181265.98
SET: 181251.38
SET: 181143.16
SET: 180998.28
SET: 180820.61
SET: 180656.48
SET: 180485.06
SET: 180427.94
SET: 180335.12
SET: 180211.20
SET: 180111.03
SET: 180003.33
SET: 179898.02
SET: 179732.84
SET: 179568.09
SET: 179379.06
SET: 179197.16
SET: 179009.19
SET: 178833.89
SET: 178657.45
SET: 178630.14
SET: 178784.58
SET: 178920.17
SET: 179060.09
SET: 179172.08
SET: 179269.39
SET: 179381.17
SET: 179543.73
SET: 179558.50
SET: 179474.06
SET: 179381.94
SET: 179364.08
SET: 179299.59
SET: 179181.70
SET: 179088.59
SET: 178981.67
SET: 178908.92
SET: 178809.70
SET: 178690.73
SET: 178537.06
SET: 178358.47
SET: 178193.70
SET: 178031.03
SET: 177850.69
SET: 177664.81
SET: 177482.41
SET: 177304.52
SET: 177123.52
SET: 176931.28
SET: 176739.83
SET: 176581.83
SET: 176421.48
SET: 176258.62
