2023-11-24 14:45:08
SET: -nan
SET: 499168.00
SET: 361344.00
SET: 308458.66
SET: 280864.00
SET: 258316.80
SET: 241024.00
SET: 226985.14
SET: 214460.00
SET: 204483.56
SET: 196729.59
SET: 190560.00
SET: 186269.33
SET: 181713.94
SET: 177720.66
SET: 174769.39
SET: 173112.72
SET: 171506.00
SET: 170084.88
SET: 169528.94
SET: 169217.36
SET: 168863.84
SET: 168836.22
SET: 168733.09
SET: 168747.88
SET: 168797.31
SET: 168092.30
SET: 166858.84
SET: 168474.22
SET: 170703.08
SET: 172019.73
SET: 171857.05
SET: 172281.45
SET: 173524.66
SET: 174861.30
SET: 176006.39
SET: 177945.55
SET: 178740.45
SET: 178587.52
SET: 178540.86
SET: 179365.25
SET: 180088.56
SET: 180861.25
SET: 181594.27
SET: 181968.91
SET: 182677.44
SET: 183191.02
SET: 183804.61
SET: 184594.61
SET: 185229.61
SET: 185642.75
SET: 186000.16
SET: 186400.42
SET: 186853.81
SET: 187231.75
SET: 187613.98
SET: 187983.70
SET: 188381.44
SET: 188719.12
SET: 188756.28
SET: 187786.41
SET: 186824.20
SET: 186485.52
SET: 187135.28
SET: 187630.78
SET: 188140.06
SET: 188454.05
SET: 188760.08
SET: 189063.23
SET: 189358.08
SET: 189605.62
SET: 190017.92
SET: 190445.88
SET: 190886.20
SET: 191273.56
SET: 191688.12
SET: 192153.69
SET: 192492.45
SET: 192703.97
SET: 192888.27
SET: 192996.75
SET: 193148.00
SET: 193327.55
SET: 193540.94
SET: 193765.25
SET: 193953.42
SET: 194141.67
SET: 194330.38
SET: 194606.80
SET: 194999.59
SET: 195384.03
SET: 195603.89
SET: 195783.14
SET: 195987.80
SET: 196299.06
SET: 196614.89
SET: 196869.80
SET: 196915.92
SET: 196992.45
SET: 196982.75
SET: 196940.61
SET: 196934.14
SET: 196979.58
SET: 197034.38
SET: 197065.05
SET: 197031.44
SET: 196975.81
SET: 196856.05
SET: 196245.31
SET: 195716.12
SET: 195676.23
SET: 195610.55
SET: 195539.73
SET: 195524.56
SET: 195488.59
SET: 195301.89
SET: 195418.80
SET: 195614.38
SET: 195904.27
SET: 196193.33
SET: 196499.97
SET: 196797.83
SET: 196980.12
SET: 196854.83
SET: 196686.41
SET: 196922.81
SET: 197141.25
SET: 197325.52
SET: 197479.42
SET: 197620.98
SET: 197774.17
SET: 197869.81
SET: 197940.98
SET: 198019.73
SET: 198103.28
SET: 198223.28
SET: 198334.92
SET: 198467.83
SET: 198563.34
SET: 198566.08
SET: 198102.52
SET: 197520.33
SET: 196950.80
SET: 196414.30
SET: 195926.67
SET: 195535.05
SET: 195239.31
SET: 194978.94
SET: 194889.62
SET: 194839.09
SET: 194793.94
SET: 194745.98
SET: 194699.70
SET: 194847.06
SET: 195177.42
SET: 195438.50
SET: 195727.41
SET: 196001.02
SET: 196255.56
SET: 196443.92
SET: 196583.73
SET: 196694.98
SET: 196823.81
SET: 196936.53
SET: 197062.91
SET: 197161.00
SET: 197267.14
SET: 197362.06
SET: 197463.47
SET: 197577.12
SET: 197697.91
SET: 197799.31
SET: 197892.84
SET: 197951.25
SET: 197972.95
SET: 197976.50
SET: 197982.55
SET: 198022.50
SET: 198066.86
SET: 198080.88
SET: 198074.47
SET: 198061.08
SET: 198046.23
SET: 198017.05
SET: 198013.56
SET: 198011.84
SET: 198016.33
SET: 198023.69
SET: 197683.25
SET: 197331.02
SET: 197036.20
SET: 196798.75
SET: 196711.77
SET: 196748.53
SET: 196824.02
SET: 196945.80
SET: 197112.39
SET: 197203.06
SET: 197256.14
SET: 197315.75
SET: 197379.08
SET: 197417.44
SET: 197481.22
SET: 197552.58
SET: 197683.47
SET: 197801.53
SET: 197865.48
SET: 197963.91
SET: 198051.84
SET: 198083.20
SET: 198124.94
SET: 198161.72
SET: 198181.86
SET: 198206.62
SET: 198241.92
SET: 198285.97
SET: 198329.89
SET: 198364.28
SET: 198441.20
SET: 198477.55
SET: 198482.28
SET: 198514.48
SET: 198525.94
SET: 198492.66
SET: 198522.95
SET: 198546.59
SET: 198572.41
SET: 198599.56
SET: 198623.53
SET: 198652.03
SET: 198684.33
SET: 198730.75
SET: 198793.88
SET: 198873.75
SET: 198942.02
SET: 199014.47
SET: 199090.62
SET: 199161.30
SET: 199219.81
SET: 199259.22
SET: 199325.64
SET: 199388.98
SET: 199444.00
SET: 199501.20
SET: 199571.17
SET: 199672.83
SET: 199771.72
SET: 199862.94
SET: 199944.25
SET: 200065.28
SET: 200189.67
SET: 200321.77
SET: 200428.41
SET: 200550.03
SET: 200669.94
SET: 200794.67
SET: 200930.45
SET: 201054.83
SET: 201151.44
SET: 201145.27
SET: 201219.25
SET: 201312.91
SET: 201410.12
SET: 201504.77
SET: 201589.73
SET: 201667.05
SET: 201711.06
SET: 201652.05
SET: 201401.59
SET: 201283.97
SET: 201313.94
SET: 201361.88
SET: 201424.62
SET: 201435.34
SET: 201401.27
SET: 201377.33
SET: 201328.28
SET: 201280.73
SET: 201290.06
SET: 201324.31
SET: 201361.88
SET: 201410.44
SET: 201448.89
SET: 201499.52
SET: 201403.53
SET: 201302.50
